x_name,x_state_id,x_cnbv,x_impacto,x_localidad,x_municipio
41280,Guerrero,01305009,1,,005 - Alpoyeca
41300,Guerrero,01367008,1,34 - Tlapa de Comonfort,066 - Tlapa de Comonfort
41302,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41303,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41304,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41305,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41310,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41311,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41312,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41320,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41322,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41327,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41328,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41330,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41331,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41340,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41347,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41348,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41349,Guerrero,01367008,1,,066 - Tlapa de Comonfort
41350,Guerrero,01366001,1,35 - Tlalixtaquilla,065 - Tlalixtaquilla de Maldonado
41352,Guerrero,01366001,1,,065 - Tlalixtaquilla de Maldonado
41353,Guerrero,01366001,1,,065 - Tlalixtaquilla de Maldonado
41354,Guerrero,01366001,1,,065 - Tlalixtaquilla de Maldonado
41355,Guerrero,01366001,1,,065 - Tlalixtaquilla de Maldonado
41356,Guerrero,01366001,1,,065 - Tlalixtaquilla de Maldonado
41380,Guerrero,01370005,1,,069 - Xalpatláhuac
41381,Guerrero,01370005,1,,069 - Xalpatláhuac
41384,Guerrero,01370005,1,,069 - Xalpatláhuac
41390,Guerrero,01370005,1,,069 - Xalpatláhuac
41391,Guerrero,01370005,1,,069 - Xalpatláhuac
41392,Guerrero,01370005,1,,069 - Xalpatláhuac
41400,Guerrero,01373008,1,,072 - Zapotitlán Tablas
41402,Guerrero,01373008,1,,072 - Zapotitlán Tablas
41403,Guerrero,01373008,1,,072 - Zapotitlán Tablas
41404,Guerrero,01373008,1,,072 - Zapotitlán Tablas
41405,Guerrero,01373008,1,,072 - Zapotitlán Tablas
41406,Guerrero,01373008,1,,072 - Zapotitlán Tablas
41407,Guerrero,01373008,1,,072 - Zapotitlán Tablas
41408,Guerrero,01373008,1,,072 - Zapotitlán Tablas
41410,Guerrero,01377009,1,,076 - Acatepec
41423,Guerrero,01377009,1,,076 - Acatepec
41424,Guerrero,01377009,1,,076 - Acatepec
41425,Guerrero,01377009,1,,076 - Acatepec
41426,Guerrero,01377009,1,,076 - Acatepec
41427,Guerrero,01377009,1,,076 - Acatepec
41428,Guerrero,01377009,1,,076 - Acatepec
41430,Guerrero,01377009,1,,076 - Acatepec
41433,Guerrero,01377009,1,,076 - Acatepec
41434,Guerrero,01377009,1,,076 - Acatepec
41435,Guerrero,01377009,1,,076 - Acatepec
41436,Guerrero,01377009,1,,076 - Acatepec
41437,Guerrero,01377009,1,,076 - Acatepec
41438,Guerrero,01377009,1,,076 - Acatepec
41439,Guerrero,01377009,1,,076 - Acatepec
41440,Guerrero,01310008,1,,010 - Atlixtac
41441,Guerrero,01310008,1,,010 - Atlixtac
41442,Guerrero,01310008,1,,010 - Atlixtac
41443,Guerrero,01310008,1,,010 - Atlixtac
41444,Guerrero,01310008,1,,010 - Atlixtac
41446,Guerrero,01310008,1,,010 - Atlixtac
41450,Guerrero,01310008,1,,010 - Atlixtac
41451,Guerrero,01310008,1,,010 - Atlixtac
41452,Guerrero,01310008,1,,010 - Atlixtac
41460,Guerrero,01310008,1,,010 - Atlixtac
41461,Guerrero,01310008,1,,010 - Atlixtac
41462,Guerrero,01310008,1,,010 - Atlixtac
41463,Guerrero,01310008,1,,010 - Atlixtac
41470,Guerrero,01320006,1,,020 - Copanatoyac
41471,Guerrero,01320006,1,,020 - Copanatoyac
41480,Guerrero,01320006,1,,020 - Copanatoyac
41481,Guerrero,01320006,1,,020 - Copanatoyac
41490,Guerrero,01320006,1,,020 - Copanatoyac
41491,Guerrero,01320006,1,,020 - Copanatoyac
41498,Guerrero,01320006,1,,020 - Copanatoyac
41499,Guerrero,01320006,1,,020 - Copanatoyac
41500,Guerrero,01342001,1,,041 - Malinaltepec
41503,Guerrero,01342001,1,,041 - Malinaltepec
41504,Guerrero,01342001,1,,041 - Malinaltepec
41505,Guerrero,01342001,1,,041 - Malinaltepec
41506,Guerrero,01342001,1,,041 - Malinaltepec
41507,Guerrero,01342001,1,,041 - Malinaltepec
41508,Guerrero,01342001,1,,041 - Malinaltepec
41513,Guerrero,01342001,1,,041 - Malinaltepec
41515,Guerrero,01342001,1,,041 - Malinaltepec
41516,Guerrero,01342001,1,,041 - Malinaltepec
41517,Guerrero,01342001,1,,041 - Malinaltepec
41520,Guerrero,01342001,1,,041 - Malinaltepec
41523,Guerrero,01342001,1,,041 - Malinaltepec
41524,Guerrero,01342001,1,,041 - Malinaltepec
41525,Guerrero,01342001,1,,041 - Malinaltepec
41527,Guerrero,01342001,1,,041 - Malinaltepec
41530,Guerrero,01399007,1,,081 - Iliatenco
41533,Guerrero,01399007,1,,081 - Iliatenco
41535,Guerrero,01399007,1,,081 - Iliatenco
41536,Guerrero,01399007,1,,081 - Iliatenco
41537,Guerrero,01399007,1,,081 - Iliatenco
41540,Guerrero,01364005,1,,063 - Tlacoapa
41541,Guerrero,01364005,1,,063 - Tlacoapa
41542,Guerrero,01364005,1,,063 - Tlacoapa
41545,Guerrero,01364005,1,,063 - Tlacoapa
41547,Guerrero,01364005,1,,063 - Tlacoapa
41550,Guerrero,01364005,1,,063 - Tlacoapa
41551,Guerrero,01364005,1,,063 - Tlacoapa
41552,Guerrero,01364005,1,,063 - Tlacoapa
41554,Guerrero,01364005,1,,063 - Tlacoapa
41560,Guerrero,01364005,1,,063 - Tlacoapa
41570,Guerrero,01309007,1,,009 - Atlamajalcingo del Monte
41600,Guerrero,01353003,1,32 - San Luis Acatlán,052 - San Luis Acatlán
41603,Guerrero,01353003,1,,052 - San Luis Acatlán
41605,Guerrero,01353003,1,,052 - San Luis Acatlán
41606,Guerrero,01353003,1,,052 - San Luis Acatlán
41608,Guerrero,01353003,1,,052 - San Luis Acatlán
41610,Guerrero,01353003,1,,052 - San Luis Acatlán
41613,Guerrero,01353003,1,,052 - San Luis Acatlán
41614,Guerrero,01353003,1,,052 - San Luis Acatlán
41615,Guerrero,01353003,1,,052 - San Luis Acatlán
41616,Guerrero,01353003,1,,052 - San Luis Acatlán
41617,Guerrero,01353003,1,,052 - San Luis Acatlán
41620,Guerrero,01353003,1,,052 - San Luis Acatlán
41623,Guerrero,01353003,1,,052 - San Luis Acatlán
41624,Guerrero,01353003,1,,052 - San Luis Acatlán
41630,Guerrero,01353003,1,,052 - San Luis Acatlán
41633,Guerrero,01353003,1,,052 - San Luis Acatlán
41634,Guerrero,01353003,1,,052 - San Luis Acatlán
41636,Guerrero,01353003,1,,052 - San Luis Acatlán
41637,Guerrero,01353003,1,,052 - San Luis Acatlán
41640,Guerrero,01344003,1,,043 - Metlatónoc
41643,Guerrero,01344003,1,,043 - Metlatónoc
41644,Guerrero,01344003,1,,043 - Metlatónoc
41645,Guerrero,01344003,1,,043 - Metlatónoc
41646,Guerrero,01344003,1,,043 - Metlatónoc
41647,Guerrero,01344003,1,,043 - Metlatónoc
41650,Guerrero,01344003,1,,043 - Metlatónoc
41654,Guerrero,01344003,1,,043 - Metlatónoc
41655,Guerrero,01344003,1,,043 - Metlatónoc
41656,Guerrero,01344003,1,,043 - Metlatónoc
41657,Guerrero,01344003,1,,043 - Metlatónoc
41658,Guerrero,01344003,1,,043 - Metlatónoc
41660,Guerrero,01378001,1,,078 - Cochoapa el Grande
41663,Guerrero,01378001,1,,078 - Cochoapa el Grande
41664,Guerrero,01378001,1,,078 - Cochoapa el Grande
41665,Guerrero,01378001,1,,078 - Cochoapa el Grande
41666,Guerrero,01378001,1,,078 - Cochoapa el Grande
41667,Guerrero,01378001,1,,078 - Cochoapa el Grande
41668,Guerrero,01378001,1,,078 - Cochoapa el Grande
41670,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41671,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41676,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41677,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41678,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41679,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41680,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41681,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41682,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41688,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41690,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41695,Guerrero,01304008,1,,004 - Alcozauca de Guerrero
41700,Guerrero,01347006,1,,046 - Ometepec
41701,Guerrero,01347006,1,,046 - Ometepec
41702,Guerrero,01347006,1,,046 - Ometepec
41703,Guerrero,01347006,1,,046 - Ometepec
41704,Guerrero,01347006,1,,046 - Ometepec
41705,Guerrero,01347006,1,,046 - Ometepec
41707,Guerrero,01347006,1,,046 - Ometepec
41708,Guerrero,01347006,1,,046 - Ometepec
41710,Guerrero,01347006,1,,046 - Ometepec
41711,Guerrero,01347006,1,,046 - Ometepec
41713,Guerrero,01347006,1,,046 - Ometepec
41719,Guerrero,01347006,1,,046 - Ometepec
41720,Guerrero,01347006,1,,046 - Ometepec
41721,Guerrero,01347006,1,,046 - Ometepec
41723,Guerrero,01347006,1,,046 - Ometepec
41725,Guerrero,01347006,1,,046 - Ometepec
41726,Guerrero,01347006,1,,046 - Ometepec
41729,Guerrero,01347006,1,,046 - Ometepec
41730,Guerrero,01347006,1,,046 - Ometepec
41731,Guerrero,01347006,1,,046 - Ometepec
41733,Guerrero,01347006,1,,046 - Ometepec
41734,Guerrero,01347006,1,,046 - Ometepec
41735,Guerrero,01347006,1,,046 - Ometepec
41736,Guerrero,01347006,1,,046 - Ometepec
41740,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41741,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41742,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41743,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41750,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41753,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41754,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41755,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41760,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41761,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41762,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41763,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41769,Guerrero,01363007,1,,062 - Tlacoachistlahuaca
41770,Guerrero,01372004,1,,071 - Xochistlahuaca
41771,Guerrero,01372004,1,,071 - Xochistlahuaca
41772,Guerrero,01372004,1,,071 - Xochistlahuaca
41774,Guerrero,01372004,1,,071 - Xochistlahuaca
41775,Guerrero,01372004,1,,071 - Xochistlahuaca
41780,Guerrero,01372004,1,,071 - Xochistlahuaca
41781,Guerrero,01372004,1,,071 - Xochistlahuaca
41782,Guerrero,01372004,1,,071 - Xochistlahuaca
41783,Guerrero,01372004,1,,071 - Xochistlahuaca
41790,Guerrero,01372004,1,,071 - Xochistlahuaca
41800,Guerrero,01330001,1,38 - Cruz Grande,030 - Florencio Villarreal
41810,Guerrero,01330001,1,,030 - Florencio Villarreal
41811,Guerrero,01330001,1,,030 - Florencio Villarreal
41820,Guerrero,01330001,1,,030 - Florencio Villarreal
41821,Guerrero,01330001,1,,030 - Florencio Villarreal
41828,Guerrero,01330001,1,,030 - Florencio Villarreal
41829,Guerrero,01330001,1,,030 - Florencio Villarreal
41830,Guerrero,01330001,1,,030 - Florencio Villarreal
41840,Guerrero,01325008,1,,025 - Cuautepec
41841,Guerrero,01325008,1,,025 - Cuautepec
41842,Guerrero,01325008,1,,025 - Cuautepec
41843,Guerrero,01325008,1,,025 - Cuautepec
41844,Guerrero,01325008,1,,025 - Cuautepec
41846,Guerrero,01325008,1,,025 - Cuautepec
41850,Guerrero,01325008,1,,025 - Cuautepec
41851,Guerrero,01325008,1,,025 - Cuautepec
41852,Guerrero,01325008,1,,025 - Cuautepec
41860,Guerrero,01325008,1,,025 - Cuautepec
41870,Guerrero,01318004,1,40 - Copala,018 - Copala
41872,Guerrero,01318004,1,40 - Copala,018 - Copala
41873,Guerrero,01318004,1,40 - Copala,018 - Copala
41874,Guerrero,01318004,1,40 - Copala,018 - Copala
41875,Guerrero,01318004,1,40 - Copala,018 - Copala
41879,Guerrero,01318004,1,,018 - Copala
41880,Guerrero,01318004,1,,018 - Copala
41887,Guerrero,01318004,1,,018 - Copala
41890,Guerrero,01318004,1,,018 - Copala
41892,Guerrero,01318004,1,,018 - Copala
41900,Guerrero,01313049,1,30 - Azoyú,013 - Azoyú
41902,Guerrero,01313049,1,30 - Azoyú,013 - Azoyú
41903,Guerrero,01313049,1,30 - Azoyú,013 - Azoyú
41904,Guerrero,01313049,1,30 - Azoyú,013 - Azoyú
41905,Guerrero,01313002,1,,013 - Azoyú
41906,Guerrero,01313002,1,,013 - Azoyú
41907,Guerrero,01313002,1,,013 - Azoyú
41910,Guerrero,01313002,1,,013 - Azoyú
41913,Guerrero,01313002,1,,013 - Azoyú
41914,Guerrero,01313002,1,,013 - Azoyú
41915,Guerrero,01313002,1,,013 - Azoyú
41916,Guerrero,01313002,1,,013 - Azoyú
41917,Guerrero,01313002,1,,013 - Azoyú
41918,Guerrero,01313002,1,,013 - Azoyú
41920,Guerrero,01380003,1,,080 - Juchitán
41922,Guerrero,01380003,1,,080 - Juchitán
41924,Guerrero,01380003,1,,080 - Juchitán
41926,Guerrero,01380003,1,,080 - Juchitán
41927,Guerrero,01380003,1,,080 - Juchitán
41928,Guerrero,01380003,1,,080 - Juchitán
41930,Guerrero,01313379,1,18 - Marquelia,077 - Marquelia
41933,Guerrero,01313379,1,,077 - Marquelia
41934,Guerrero,01313379,1,,077 - Marquelia
41935,Guerrero,01313379,1,,077 - Marquelia
41936,Guerrero,01313379,1,,077 - Marquelia
41937,Guerrero,01313379,1,,077 - Marquelia
41940,Guerrero,01323009,1,36 - Cuajinicuilapa,023 - Cuajinicuilapa
41943,Guerrero,01323009,1,36 - Cuajinicuilapa,023 - Cuajinicuilapa
41944,Guerrero,01323009,1,36 - Cuajinicuilapa,023 - Cuajinicuilapa
41945,Guerrero,01323009,1,36 - Cuajinicuilapa,023 - Cuajinicuilapa
41946,Guerrero,01323009,1,36 - Cuajinicuilapa,023 - Cuajinicuilapa
41947,Guerrero,01323009,1,36 - Cuajinicuilapa,023 - Cuajinicuilapa
41948,Guerrero,01323009,1,36 - Cuajinicuilapa,023 - Cuajinicuilapa
41949,Guerrero,01323009,1,36 - Cuajinicuilapa,023 - Cuajinicuilapa
41950,Guerrero,01323009,1,,023 - Cuajinicuilapa
41951,Guerrero,01323009,1,,023 - Cuajinicuilapa
41952,Guerrero,01323009,1,,023 - Cuajinicuilapa
41953,Guerrero,01323009,1,,023 - Cuajinicuilapa
41954,Guerrero,01323009,1,,023 - Cuajinicuilapa
41955,Guerrero,01323009,1,,023 - Cuajinicuilapa
41960,Guerrero,01323009,1,,023 - Cuajinicuilapa
41961,Guerrero,01323009,1,,023 - Cuajinicuilapa
41962,Guerrero,01323009,1,,023 - Cuajinicuilapa
41963,Guerrero,01323009,1,,023 - Cuajinicuilapa
41965,Guerrero,01323009,1,,023 - Cuajinicuilapa
41968,Guerrero,01323009,1,,023 - Cuajinicuilapa
41970,Guerrero,01336007,1,,036 - Igualapa
41973,Guerrero,01336007,1,,036 - Igualapa
41974,Guerrero,01336007,1,,036 - Igualapa
41975,Guerrero,01336007,1,,036 - Igualapa
41976,Guerrero,01336007,1,,036 - Igualapa
41977,Guerrero,01336007,1,,036 - Igualapa
41980,Guerrero,01336007,1,,036 - Igualapa
41985,Guerrero,01336007,1,,036 - Igualapa
41987,Guerrero,01336007,1,,036 - Igualapa
41993,Guerrero,01336007,1,,036 - Igualapa
41994,Guerrero,01336007,1,,036 - Igualapa
41995,Guerrero,01336007,1,,036 - Igualapa
41996,Guerrero,01336007,1,,036 - Igualapa
41997,Guerrero,01336007,1,,036 - Igualapa
42000,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42004,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42010,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42014,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42015,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42018,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42020,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42026,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42027,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42029,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42030,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42032,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42033,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42034,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42035,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42036,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42037,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42039,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42040,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42050,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42055,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42056,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42057,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42058,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42060,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42064,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42070,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42075,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42078,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42079,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42080,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42082,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42083,Hidalgo,01448008,1,,048 - Pachuca de Soto
42083,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42084,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42086,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42088,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42090,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42092,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42094,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42095,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42097,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42098,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42099,Hidalgo,01448008,1,03 - Pachuca de Soto,048 - Pachuca de Soto
42100,Hidalgo,01448008,1,,048 - Pachuca de Soto
42101,Hidalgo,01448008,1,,048 - Pachuca de Soto
42102,Hidalgo,01448008,1,,048 - Pachuca de Soto
42110,Hidalgo,01448008,1,,048 - Pachuca de Soto
42111,Hidalgo,01448008,1,,048 - Pachuca de Soto
42113,Hidalgo,01448008,1,,048 - Pachuca de Soto
42115,Hidalgo,01448008,1,,048 - Pachuca de Soto
42116,Hidalgo,01448008,1,,048 - Pachuca de Soto
42117,Hidalgo,01448008,1,,048 - Pachuca de Soto
42119,Hidalgo,01448008,1,,048 - Pachuca de Soto
42120,Hidalgo,01438004,1,,038 - Mineral del Chico
42122,Hidalgo,01438004,1,,038 - Mineral del Chico
42123,Hidalgo,01438004,1,,038 - Mineral del Chico
42124,Hidalgo,01438004,1,,038 - Mineral del Chico
42125,Hidalgo,01438004,1,,038 - Mineral del Chico
42127,Hidalgo,01438004,1,,038 - Mineral del Chico
42130,Hidalgo,01439005,1,,039 - Mineral del Monte
42133,Hidalgo,01439005,1,,039 - Mineral del Monte
42134,Hidalgo,01439005,1,,039 - Mineral del Monte
42135,Hidalgo,01439005,1,,039 - Mineral del Monte
42136,Hidalgo,01439005,1,,039 - Mineral del Monte
42137,Hidalgo,01439005,1,,039 - Mineral del Monte
42138,Hidalgo,01439005,1,,039 - Mineral del Monte
42139,Hidalgo,01439005,1,,039 - Mineral del Monte
42140,Hidalgo,01439005,1,,039 - Mineral del Monte
42143,Hidalgo,01439005,1,,039 - Mineral del Monte
42144,Hidalgo,01439005,1,,039 - Mineral del Monte
42145,Hidalgo,01439005,1,,039 - Mineral del Monte
42146,Hidalgo,01439005,1,,039 - Mineral del Monte
42149,Hidalgo,01439005,1,,039 - Mineral del Monte
42150,Hidalgo,01405007,1,,005 - Ajacuba
42151,Hidalgo,01405007,1,,005 - Ajacuba
42152,Hidalgo,01405007,1,,005 - Ajacuba
42153,Hidalgo,01405007,1,,005 - Ajacuba
42154,Hidalgo,01405007,1,,005 - Ajacuba
42155,Hidalgo,01405007,1,,005 - Ajacuba
42156,Hidalgo,01405007,1,,005 - Ajacuba
42157,Hidalgo,01405007,1,,005 - Ajacuba
42160,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42162,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42163,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42164,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42165,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42170,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42171,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42175,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42176,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42177,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42178,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42179,Hidalgo,01452003,1,,052 - San Agustín Tlaxiaca
42180,Hidalgo,01451005,1,,051 - Mineral de la Reforma
42181,Hidalgo,01451005,1,,051 - Mineral de la Reforma
42182,Hidalgo,01451005,1,,051 - Mineral de la Reforma
42183,Hidalgo,01451005,1,,051 - Mineral de la Reforma
42184,Hidalgo,01451005,1,,051 - Mineral de la Reforma
42185,Hidalgo,01451005,1,,051 - Mineral de la Reforma
42186,Hidalgo,01451005,1,,051 - Mineral de la Reforma
42187,Hidalgo,01451005,1,,051 - Mineral de la Reforma
42188,Hidalgo,01451005,1,,051 - Mineral de la Reforma
42190,Hidalgo,01482006,1,,082 - Zapotlán de Juárez
42191,Hidalgo,01482006,1,,082 - Zapotlán de Juárez
42192,Hidalgo,01482006,1,,082 - Zapotlán de Juárez
42194,Hidalgo,01482006,1,,082 - Zapotlán de Juárez
42195,Hidalgo,01482006,1,,082 - Zapotlán de Juárez
42196,Hidalgo,01482006,1,,082 - Zapotlán de Juárez
42197,Hidalgo,01482006,1,,082 - Zapotlán de Juárez
42198,Hidalgo,01482006,1,,082 - Zapotlán de Juárez
42200,Hidalgo,01431009,1,,031 - Jacala de Ledezma
42201,Hidalgo,01431009,1,,031 - Jacala de Ledezma
42203,Hidalgo,01431009,1,,031 - Jacala de Ledezma
42204,Hidalgo,01431009,1,,031 - Jacala de Ledezma
42205,Hidalgo,01431009,1,,031 - Jacala de Ledezma
42208,Hidalgo,01431009,1,,031 - Jacala de Ledezma
42209,Hidalgo,01431009,1,,031 - Jacala de Ledezma
42210,Hidalgo,01431009,1,,031 - Jacala de Ledezma
42211,Hidalgo,01431009,1,,031 - Jacala de Ledezma
42215,Hidalgo,01431009,1,,031 - Jacala de Ledezma
42220,Hidalgo,01449009,1,,049 - Pisaflores
42221,Hidalgo,01449009,1,,049 - Pisaflores
42222,Hidalgo,01449009,1,,049 - Pisaflores
42223,Hidalgo,01449009,1,,049 - Pisaflores
42224,Hidalgo,01449009,1,,049 - Pisaflores
42225,Hidalgo,01449009,1,,049 - Pisaflores
42230,Hidalgo,01449009,1,,049 - Pisaflores
42232,Hidalgo,01449009,1,,049 - Pisaflores
42233,Hidalgo,01449009,1,,049 - Pisaflores
42234,Hidalgo,01449009,1,,049 - Pisaflores
42235,Hidalgo,01449009,1,,049 - Pisaflores
42236,Hidalgo,01449009,1,,049 - Pisaflores
42237,Hidalgo,01449009,1,,049 - Pisaflores
42239,Hidalgo,01449009,1,,049 - Pisaflores
42240,Hidalgo,01447001,1,,047 - Pacula
42241,Hidalgo,01447001,1,,047 - Pacula
42245,Hidalgo,01447001,1,,047 - Pacula
42246,Hidalgo,01447001,1,,047 - Pacula
42250,Hidalgo,01447001,1,,047 - Pacula
42251,Hidalgo,01447001,1,,047 - Pacula
42253,Hidalgo,01447001,1,,047 - Pacula
42254,Hidalgo,01447001,1,,047 - Pacula
42255,Hidalgo,01447001,1,,047 - Pacula
42256,Hidalgo,01447001,1,,047 - Pacula
42257,Hidalgo,01447001,1,,047 - Pacula
42259,Hidalgo,01447001,1,,047 - Pacula
42260,Hidalgo,01440009,1,,040 - La Misión
42262,Hidalgo,01440009,1,,040 - La Misión
42263,Hidalgo,01440009,1,,040 - La Misión
42264,Hidalgo,01440009,1,,040 - La Misión
42265,Hidalgo,01440009,1,,040 - La Misión
42266,Hidalgo,01440009,1,,040 - La Misión
42267,Hidalgo,01440009,1,,040 - La Misión
42268,Hidalgo,01440009,1,,040 - La Misión
42273,Hidalgo,01440009,1,,040 - La Misión
42274,Hidalgo,01440009,1,,040 - La Misión
42275,Hidalgo,01440009,1,,040 - La Misión
42280,Hidalgo,01418005,1,,018 - Chapulhuacán
42282,Hidalgo,01418005,1,,018 - Chapulhuacán
42283,Hidalgo,01418005,1,,018 - Chapulhuacán
42284,Hidalgo,01418005,1,,018 - Chapulhuacán
42285,Hidalgo,01418005,1,,018 - Chapulhuacán
42286,Hidalgo,01418005,1,,018 - Chapulhuacán
42290,Hidalgo,01418005,1,,018 - Chapulhuacán
42291,Hidalgo,01418005,1,,018 - Chapulhuacán
42294,Hidalgo,01418005,1,,018 - Chapulhuacán
42295,Hidalgo,01418005,1,,018 - Chapulhuacán
42296,Hidalgo,01418005,1,,018 - Chapulhuacán
42298,Hidalgo,01418005,1,,018 - Chapulhuacán
42300,Hidalgo,01430005,1,12 - Ixmiquilpan,030 - Ixmiquilpan
42302,Hidalgo,01430005,1,12 - Ixmiquilpan,030 - Ixmiquilpan
42303,Hidalgo,01430005,1,12 - Ixmiquilpan,030 - Ixmiquilpan
