x_codigo,x_zipcode_id,x_colonia,x_name
0001,01000,San Ángel,0001 - San Ángel
0001,16514,Tetitla la Gallera,0001 - Tetitla la Gallera
0001,20000,Zona Centro,0001 - Zona Centro
0001,20339,San José (San José de los Rodríguez),0001 - San José (San José de los Rodríguez)
0001,20406,Rinconada de las Piedras,0001 - Rinconada de las Piedras
0001,20656,Carboneras,0001 - Carboneras
0001,20680,Las Ánimas,0001 - Las Ánimas
0001,20700,Guadalupe,0001 - Guadalupe
0001,20854,Parque Industrial Calvillo,0001 - Parque Industrial Calvillo
0001,20926,Rincón del Pilar,0001 - Rincón del Pilar
0001,21000,Centro Cívico,0001 - Centro Cívico
0001,21453,Piedra Angular,0001 - Piedra Angular
0001,22126,Cañón Palmas,0001 - Cañón Palmas
0001,22706,Colinas de Mazatlán,0001 - Colinas de Mazatlán
0001,22785,Siena Residencial,0001 - Siena Residencial
0001,23000,Zona Central,0001 - Zona Central
0001,23462,Leonardo Gastélum Quinta Etapa,0001 - Leonardo Gastélum Quinta Etapa
0001,23620,Vargas,0001 - Vargas
0001,24000,San Francisco de Campeche Centro,0001 - San Francisco de Campeche Centro
0001,24153,Residencial Las Palmas,0001 - Residencial Las Palmas
0001,24207,Cronos,0001 - Cronos
0001,24344,Tres de Mayo Tres,0001 - Tres de Mayo Tres
0001,24353,Miguel Hidalgo (Caracol),0001 - Miguel Hidalgo (Caracol)
0001,24640,Bellavista,0001 - Bellavista
0001,24933,Los Tres Reyes,0001 - Los Tres Reyes
0001,25000,Saltillo Zona Centro,0001 - Saltillo Zona Centro
0001,25352,Autopista,0001 - Autopista
0001,25743,Las Misiones,0001 - Las Misiones
0001,25903,Rincón del Valle,0001 - Rincón del Valle
0001,26015,Los Laureles,0001 - Los Laureles
0001,26174,El Manantial,0001 - El Manantial
0001,26234,Veracruz,0001 - Veracruz
0001,26350,Armando Guadiana Tijerina,0001 - Armando Guadiana Tijerina
0001,26510,Álvaro Luna,0001 - Álvaro Luna
0001,26729,La Capilla,0001 - La Capilla
0001,26820,Mina Siete,0001 - Mina Siete
0001,27087,Quintas los Nogales,0001 - Quintas los Nogales
0001,27448,Ladrillera,0001 - Ladrillera
0001,27545,Chula Vista,0001 - Chula Vista
0001,27905,Residencial Paraíso,0001 - Residencial Paraíso
0001,27987,Rogelio Montemayor,0001 - Rogelio Montemayor
0001,28000,Colima Centro,0001 - Colima Centro
0001,28134,San Ignacio,0001 - San Ignacio
0001,28307,Hacienda las Primaveras,0001 - Hacienda las Primaveras
0001,28400,Valle de las Huertas,0001 - Valle de las Huertas
0001,28507,Valle Real,0001 - Valle Real
0001,28700,Los Gobernadores,0001 - Los Gobernadores
0001,28750,27 de Octubre,0001 - 27 de Octubre
0001,28864,Almendros Residencial II,0001 - Almendros Residencial II
0001,28978,Residencial Bosque Real,0001 - Residencial Bosque Real
0001,29000,Tuxtla Gutiérrez Centro,0001 - Tuxtla Gutiérrez Centro
0001,29127,El Carmelo,0001 - El Carmelo
0001,29130,Lomas del Pedregal,0001 - Lomas del Pedregal
0001,29148,Salvador Urbina,0001 - Salvador Urbina
0001,29150,Nandayalu,0001 - Nandayalu
0001,29180,Cabeza de Agua (San Antonio),0001 - Cabeza de Agua (San Antonio)
0001,29300,Las Palmas Huitepec 3a. Sección,0001 - Las Palmas Huitepec 3a. Sección
0001,29326,Pajaltón Bajo,0001 - Pajaltón Bajo
0001,29345,Nuevo Porvenir,0001 - Nuevo Porvenir
0001,29369,Chiquinivalvo,0001 - Chiquinivalvo
0001,29405,Laguna del Carmen,0001 - Laguna del Carmen
0001,29416,Benito Juárez,0001 - Benito Juárez
0001,29439,San Caralampio Chavín,0001 - San Caralampio Chavín
0001,29446,La Mendoza,0001 - La Mendoza
0001,29454,El Tzay,0001 - El Tzay
0001,29474,San Pedro la Tejería,0001 - San Pedro la Tejería
0001,29489,Chuljá,0001 - Chuljá
0001,29490,Xoctón (Xoctoctic),0001 - Xoctón (Xoctoctic)
0001,29500,Nueva Esperanza,0001 - Nueva Esperanza
0001,29540,Nuevo Sunuapa,0001 - Nuevo Sunuapa
0001,29553,Playa de Piedra 2da. Sección,0001 - Playa de Piedra 2da. Sección
0001,29560,Rivera el Viejo Carmen,0001 - Rivera el Viejo Carmen
0001,29572,Loma de Caballo 2a. Sección,0001 - Loma de Caballo 2a. Sección
0001,29596,Nuevo Poblado Llanos Morelos,0001 - Nuevo Poblado Llanos Morelos
0001,29610,El Edén,0001 - El Edén
0001,29620,San Francisco,0001 - San Francisco
0001,29660,San Juan,0001 - San Juan
0001,29670,Magdalena,0001 - Magdalena
0001,29684,San José Plan Ocotal,0001 - San José Plan Ocotal
0001,29706,Miguel Hidalgo,0001 - Miguel Hidalgo
0001,29710,Arroyo Sabinal,0001 - Arroyo Sabinal
0001,29729,Monte Chico,0001 - Monte Chico
0001,29744,La Unión Nueva,0001 - La Unión Nueva
0001,29753,Santa Rita,0001 - Santa Rita
0001,29760,Xitoltepeque,0001 - Xitoltepeque
0001,29770,Guadalupe I,0001 - Guadalupe I
0001,29795,San José Chacté,0001 - San José Chacté
0001,29816,Jesús Carranza,0001 - Jesús Carranza
0001,29840,San Isidro,0001 - San Isidro
0001,29853,Jolik-alum,0001 - Jolik-alum
0001,29863,Meonho,0001 - Meonho
0001,29876,Canolal,0001 - Canolal
0001,29884,Las Limas,0001 - Las Limas
0001,29890,Don Pedro,0001 - Don Pedro
0001,29903,Arroyo Palenque,0001 - Arroyo Palenque
0001,29917,Esperanza Ocotal,0001 - Esperanza Ocotal
0001,29920,Santa Bárbara,0001 - Santa Bárbara
0001,29926,San Vicente,0001 - San Vicente
0001,29943,San Miguel Catarraya,0001 - San Miguel Catarraya
0001,29954,Ramón F. Balboa,0001 - Ramón F. Balboa
0001,29962,El Retiro,0001 - El Retiro
0001,29974,Benito Juárez Centro,0001 - Benito Juárez Centro
0001,29990,Boca del Río Chico,0001 - Boca del Río Chico
0001,30078,Corrala,0001 - Corrala
0001,30115,Doctor Manuel Velasco Suárez,0001 - Doctor Manuel Velasco Suárez
0001,30129,El Raizal,0001 - El Raizal
0001,30150,Las Champas,0001 - Las Champas
0001,30166,Francisco Villa,0001 - Francisco Villa
0001,30170,San Fermín,0001 - San Fermín
0001,30223,Sagrado Corazón,0001 - Sagrado Corazón
0001,30232,Jerusalén,0001 - Jerusalén
0001,30357,Zacualpa,0001 - Zacualpa
0001,30362,El Altillo,0001 - El Altillo
0001,30434,Aurora Cintal,0001 - Aurora Cintal
0001,30491,Josefa Ortiz de Domínguez,0001 - Josefa Ortiz de Domínguez
0001,30515,Las Piedritas,0001 - Las Piedritas
0001,30535,Embarcadero de Jericó (El Siglo),0001 - Embarcadero de Jericó (El Siglo)
0001,30553,Miramar,0001 - Miramar
0001,30568,El Rosario,0001 - El Rosario
0001,30580,7 de Abril,0001 - 7 de Abril
0001,30638,Playón,0001 - Playón
0001,30649,La Florida,0001 - La Florida
0001,30650,Jardín las Flores,0001 - Jardín las Flores
0001,30670,FOVISSSTE Guadalupe,0001 - FOVISSSTE Guadalupe
0001,30680,Esquipulas,0001 - Esquipulas
0001,30740,Coapantes,0001 - Coapantes
0001,30849,Pino Suárez,0001 - Pino Suárez
0001,30860,San Judas Tadeo,0001 - San Judas Tadeo
0001,30870,San Juan,0001 - San Juan
0001,30884,Talquián,0001 - Talquián
0001,30890,Rosario Ixtal,0001 - Rosario Ixtal
0001,30900,Los Olivos,0001 - Los Olivos
0001,30925,Reforma,0001 - Reforma
0001,30953,El Cercadillo,0001 - El Cercadillo
0001,30970,Los Pérez,0001 - Los Pérez
0001,30986,Vega de Guerrero,0001 - Vega de Guerrero
0001,31160,Caminos del Valle,0001 - Caminos del Valle
0001,31607,Campo Número Quince,0001 - Campo Número Quince
0001,31646,Campo Setenta y Tres,0001 - Campo Setenta y Tres
0001,31653,Punta Oriente,0001 - Punta Oriente
0001,31680,Guadalupe,0001 - Guadalupe
0001,31704,Praderas del Oriente,0001 - Praderas del Oriente
0001,31825,El Bismarck,0001 - El Bismarck
0001,31861,Santa Rosa,0001 - Santa Rosa
0001,31884,Barrio Sur,0001 - Barrio Sur
0001,31904,Oscar Ornelas,0001 - Oscar Ornelas
0001,31977,Campo Cincuenta y Seis (Tres Hermanos),0001 - Campo Cincuenta y Seis (Tres Hermanos)
0001,31980,El Pajarito,0001 - El Pajarito
0001,32565,Cerrada de los Cipreses,0001 - Cerrada de los Cipreses
0001,32830,El Ágate,0001 - El Ágate
0001,32912,Bosques de San Jerónimo,0001 - Bosques de San Jerónimo
0001,33013,Central de Abastos,0001 - Central de Abastos
0001,33123,Rancho Llorarás,0001 - Rancho Llorarás
0001,33130,Camino Real,0001 - Camino Real
0001,33163,Guadalupe de la Saucería,0001 - Guadalupe de la Saucería
0001,33185,Las Truchas,0001 - Las Truchas
0001,33210,El Pozo,0001 - El Pozo
0001,33255,Rancho Dominguez,0001 - Rancho Dominguez
0001,33264,Santo Toribio,0001 - Santo Toribio
0001,33293,Las Juntas,0001 - Las Juntas
0001,33390,San Isidro,0001 - San Isidro
0001,33408,San José de Valenzuela,0001 - San José de Valenzuela
0001,33467,Los Placeres,0001 - Los Placeres
0001,33470,Presidentes,0001 - Presidentes
0001,33506,Barrio 5 de Mayo,0001 - Barrio 5 de Mayo
0001,33600,Colonia Flores,0001 - Colonia Flores
