x_name,x_state_id,x_cnbv,x_impacto,x_localidad,x_municipio
68627,Oaxaca,02840001,1,,438 - Santa María Tlalixtac
68630,Oaxaca,02497002,1,,098 - San Andrés Teotilálpam
68631,Oaxaca,02497002,1,,098 - San Andrés Teotilálpam
68632,Oaxaca,02497002,1,,098 - San Andrés Teotilálpam
68633,Oaxaca,02497002,1,,098 - San Andrés Teotilálpam
68635,Oaxaca,02538009,1,,139 - San Francisco Chapulapa
68636,Oaxaca,02538009,1,,139 - San Francisco Chapulapa
68638,Oaxaca,02538009,1,,139 - San Francisco Chapulapa
68640,Oaxaca,02419005,1,,019 - Concepción Pápalo
68641,Oaxaca,02419005,1,,019 - Concepción Pápalo
68643,Oaxaca,02419005,1,,019 - Concepción Pápalo
68644,Oaxaca,02419005,1,,019 - Concepción Pápalo
68645,Oaxaca,02930004,1,,527 - Santos Reyes Pápalo
68650,Oaxaca,02581005,1,,182 - San Juan Bautista Tlacoatzintepec
68651,Oaxaca,02581005,1,,182 - San Juan Bautista Tlacoatzintepec
68652,Oaxaca,02581005,1,,182 - San Juan Bautista Tlacoatzintepec
68655,Oaxaca,02827002,1,,425 - Santa María Pápalo
68659,Oaxaca,02827002,1,,425 - Santa María Pápalo
68660,Oaxaca,02621004,1,,220 - San Juan Tepeuxila
68661,Oaxaca,02621004,1,,220 - San Juan Tepeuxila
68665,Oaxaca,02727009,1,,326 - San Pedro Sochiápam
68666,Oaxaca,02727009,1,,326 - San Pedro Sochiápam
68670,Oaxaca,02961009,1,,558 - Valerio Trujano
68672,Oaxaca,02961009,1,,558 - Valerio Trujano
68675,Oaxaca,02715003,1,,313 - San Pedro Jocotipac
68680,Oaxaca,02838006,1,,436 - Santa María Texcatitlán
68685,Oaxaca,02713008,1,,311 - San Pedro Jaltepetongo
68690,Oaxaca,02880009,1,,478 - Santiago Nacaltepec
68691,Oaxaca,02880009,1,,478 - Santiago Nacaltepec
68692,Oaxaca,02880009,1,,478 - Santiago Nacaltepec
68693,Oaxaca,02880009,1,,478 - Santiago Nacaltepec
68694,Oaxaca,02880009,1,,478 - Santiago Nacaltepec
68695,Oaxaca,02880009,1,,478 - Santiago Nacaltepec
68696,Oaxaca,02880009,1,,478 - Santiago Nacaltepec
68700,Oaxaca,02461002,1,18 - Natividad,062 - Natividad
68701,Oaxaca,02461002,1,,062 - Natividad
68704,Oaxaca,02615007,1,,214 - San Juan Quiotepec
68706,Oaxaca,02615007,1,,214 - San Juan Quiotepec
68707,Oaxaca,02737005,1,,336 - San Pedro Yólox
68708,Oaxaca,02737005,1,,336 - San Pedro Yólox
68710,Oaxaca,02860002,1,,458 - Santiago Comaltepec
68711,Oaxaca,02860002,1,,458 - Santiago Comaltepec
68712,Oaxaca,02860002,1,,458 - Santiago Comaltepec
68714,Oaxaca,02860002,1,,458 - Santiago Comaltepec
68715,Oaxaca,02401008,1,,001 - Abejones
68720,Oaxaca,02697003,1,,296 - San Pablo Macuiltianguis
68722,Oaxaca,02697003,1,,296 - San Pablo Macuiltianguis
68725,Oaxaca,02441007,1,,042 - Ixtlán de Juárez
68726,Oaxaca,02441007,1,,042 - Ixtlán de Juárez
68727,Oaxaca,02441007,1,,042 - Ixtlán de Juárez
68728,Oaxaca,02441007,1,,042 - Ixtlán de Juárez
68730,Oaxaca,02572008,1,,173 - San Juan Atepec
68734,Oaxaca,02736009,1,,335 - San Pedro Yaneri
68735,Oaxaca,02736009,1,,335 - San Pedro Yaneri
68737,Oaxaca,02661003,1,,260 - San Miguel Aloápam
68740,Oaxaca,02947005,1,,544 - Teococuilco de Marcos Pérez
68745,Oaxaca,02759007,1,,359 - Santa Ana Yareni
68748,Oaxaca,02595006,1,,196 - San Juan Evangelista Analco
68750,Oaxaca,02821008,1,,419 - Santa María Jaltianguis
68754,Oaxaca,02668008,1,,267 - San Miguel del Río
68757,Oaxaca,02590002,1,,191 - San Juan Chicomezúchil
68760,Oaxaca,02999007,1,,247 - Capulálpam de Méndez
68764,Oaxaca,02999007,1,,504 - Nuevo Zoquiápam
68765,Oaxaca,02999007,1,,504 - Nuevo Zoquiápam
68767,Oaxaca,02898009,1,,496 - Santiago Xiacuí
68768,Oaxaca,02898009,1,,496 - Santiago Xiacuí
68770,Oaxaca,02434002,1,,035 - Guelatao de Juárez
68774,Oaxaca,02763009,1,,363 - Santa Catarina Ixtepeji
68775,Oaxaca,02763009,1,,363 - Santa Catarina Ixtepeji
68776,Oaxaca,02763009,1,,363 - Santa Catarina Ixtepeji
68777,Oaxaca,02763009,1,,363 - Santa Catarina Ixtepeji
68778,Oaxaca,02689008,1,,288 - San Miguel Yotao
68780,Oaxaca,02765004,1,,365 - Santa Catarina Lachatao
68783,Oaxaca,02765004,1,,365 - Santa Catarina Lachatao
68785,Oaxaca,02663001,1,,262 - San Miguel Amatlán
68786,Oaxaca,02663001,1,,262 - San Miguel Amatlán
68790,Oaxaca,02845005,1,,443 - Santa María Yavesía
68795,Oaxaca,02875002,1,,473 - Santiago Laxopa
68796,Oaxaca,02875002,1,,473 - Santiago Laxopa
68797,Oaxaca,02875002,1,,473 - Santiago Laxopa
68800,Oaxaca,02555001,1,,156 - San Ildefonso Villa Alta
68801,Oaxaca,02555001,1,,156 - San Ildefonso Villa Alta
68803,Oaxaca,02555001,1,,156 - San Ildefonso Villa Alta
68804,Oaxaca,02555001,1,,156 - San Ildefonso Villa Alta
68805,Oaxaca,02859003,1,,457 - Santiago Camotlán
68806,Oaxaca,02859003,1,,457 - Santiago Camotlán
68807,Oaxaca,02859003,1,,457 - Santiago Camotlán
68810,Oaxaca,02623002,1,,222 - San Juan Yaeé
68811,Oaxaca,02623002,1,,222 - San Juan Yaeé
68812,Oaxaca,02623002,1,,222 - San Juan Yaeé
68814,Oaxaca,02873004,1,,471 - Santiago Lalopa
68817,Oaxaca,02624001,1,,223 - San Juan Yatzona
68820,Oaxaca,02681007,1,,280 - Villa Talea de Castro
68821,Oaxaca,02681007,1,,280 - Villa Talea de Castro
68822,Oaxaca,02681007,1,,280 - Villa Talea de Castro
68824,Oaxaca,02944008,1,,541 - Tanetze de Zaragoza
68826,Oaxaca,02944008,1,,541 - Tanetze de Zaragoza
68827,Oaxaca,02601009,1,,201 - San Juan Juquila Vijanos
68828,Oaxaca,02601009,1,,201 - San Juan Juquila Vijanos
68830,Oaxaca,02527005,1,,128 - San Cristóbal Lachirioag
68834,Oaxaca,02834004,1,,432 - Santa María Temaxcalapa
68837,Oaxaca,02917008,1,,514 - Santo Domingo Roayaga
68840,Oaxaca,02844009,1,,442 - Santa María Yalina
68844,Oaxaca,02496006,1,,097 - San Andrés Solaga
68846,Oaxaca,02496006,1,,097 - San Andrés Solaga
68847,Oaxaca,02617002,1,,216 - San Juan Tabaá
68850,Oaxaca,02658006,1,,257 - San Melchor Betaza
68851,Oaxaca,02658006,1,,257 - San Melchor Betaza
68854,Oaxaca,02499003,1,,100 - San Andrés Yaá
68857,Oaxaca,02520009,1,,120 - San Bartolomé Zoogocho
68860,Oaxaca,02999007,1,,114 - San Baltazar Yatzachi el Bajo
68861,Oaxaca,02999007,1,,114 - San Baltazar Yatzachi el Bajo
68865,Oaxaca,02999007,1,,114 - San Baltazar Yatzachi el Bajo
68866,Oaxaca,02906001,1,,503 - Santiago Zoochila
68870,Oaxaca,02437008,1,,038 - Villa Hidalgo
68875,Oaxaca,02537004,1,,138 - San Francisco Cajonos
68877,Oaxaca,02537004,1,,138 - San Francisco Cajonos
68880,Oaxaca,02647008,1,,246 - San Mateo Cajonos
68885,Oaxaca,02705001,1,,303 - San Pedro Cajonos
68890,Oaxaca,02925009,1,,522 - Santo Domingo Xagacía
68895,Oaxaca,02701005,1,,299 - San Pablo Yaganiza
68900,Oaxaca,02862009,1,,460 - Santiago Choápam
68901,Oaxaca,02862009,1,,460 - Santiago Choápam
68903,Oaxaca,02862009,1,,460 - Santiago Choápam
68904,Oaxaca,02862009,1,,460 - Santiago Choápam
68920,Oaxaca,02870007,1,,468 - Santiago Jocotepec
68921,Oaxaca,02870007,1,,468 - Santiago Jocotepec
68922,Oaxaca,02870007,1,,468 - Santiago Jocotepec
68923,Oaxaca,02870007,1,,468 - Santiago Jocotepec
68924,Oaxaca,02870007,1,,468 - Santiago Jocotepec
68925,Oaxaca,02870007,1,,468 - Santiago Jocotepec
68926,Oaxaca,02870007,1,,468 - Santiago Jocotepec
68927,Oaxaca,02870007,1,,468 - Santiago Jocotepec
68928,Oaxaca,02870007,1,,468 - Santiago Jocotepec
68940,Oaxaca,02605008,1,,205 - San Juan Lalana
68941,Oaxaca,02605008,1,,205 - San Juan Lalana
68942,Oaxaca,02605008,1,,205 - San Juan Lalana
68943,Oaxaca,02605008,1,,205 - San Juan Lalana
68944,Oaxaca,02605008,1,,205 - San Juan Lalana
68945,Oaxaca,02605008,1,,205 - San Juan Lalana
68946,Oaxaca,02605008,1,,205 - San Juan Lalana
68947,Oaxaca,02605008,1,,205 - San Juan Lalana
68950,Oaxaca,02605008,1,,205 - San Juan Lalana
68955,Oaxaca,02605008,1,,205 - San Juan Lalana
68957,Oaxaca,02605008,1,,205 - San Juan Lalana
68960,Oaxaca,02901006,1,,498 - Santiago Yaveo
68961,Oaxaca,02901006,1,,498 - Santiago Yaveo
68962,Oaxaca,02901006,1,,498 - Santiago Yaveo
68963,Oaxaca,02901006,1,,498 - Santiago Yaveo
68965,Oaxaca,02901006,1,,498 - Santiago Yaveo
68970,Oaxaca,02901006,1,,498 - Santiago Yaveo
68980,Oaxaca,02613006,1,,212 - San Juan Petlapa
68987,Oaxaca,02613006,1,,212 - San Juan Petlapa
68990,Oaxaca,02588004,1,,189 - San Juan Comaltepec
68995,Oaxaca,02588004,1,,189 - San Juan Comaltepec
68997,Oaxaca,02588004,1,,189 - San Juan Comaltepec
69000,Oaxaca,02999007,1,06 - Heroica Ciudad de Huajuapan de León,039 - Heroica Ciudad de Huajuapan de León
69003,Oaxaca,02999007,1,06 - Heroica Ciudad de Huajuapan de León,039 - Heroica Ciudad de Huajuapan de León
69004,Oaxaca,02999007,1,06 - Heroica Ciudad de Huajuapan de León,039 - Heroica Ciudad de Huajuapan de León
69005,Oaxaca,02999007,1,06 - Heroica Ciudad de Huajuapan de León,039 - Heroica Ciudad de Huajuapan de León
69006,Oaxaca,02999007,1,06 - Heroica Ciudad de Huajuapan de León,039 - Heroica Ciudad de Huajuapan de León
69007,Oaxaca,02999007,1,06 - Heroica Ciudad de Huajuapan de León,039 - Heroica Ciudad de Huajuapan de León
69008,Oaxaca,02999007,1,,039 - Heroica Ciudad de Huajuapan de León
69009,Oaxaca,02999007,1,,039 - Heroica Ciudad de Huajuapan de León
69010,Oaxaca,02861004,1,,459 - Santiago Chazumba
69011,Oaxaca,02861004,1,,459 - Santiago Chazumba
69012,Oaxaca,02861004,1,,459 - Santiago Chazumba
69013,Oaxaca,02861004,1,,459 - Santiago Chazumba
69014,Oaxaca,02861004,1,,459 - Santiago Chazumba
69015,Oaxaca,02861004,1,,459 - Santiago Chazumba
69016,Oaxaca,02861004,1,,459 - Santiago Chazumba
69017,Oaxaca,02861004,1,,459 - Santiago Chazumba
69020,Oaxaca,02422008,1,,022 - Cosoltepec
69021,Oaxaca,02422008,1,,022 - Cosoltepec
69023,Oaxaca,02422008,1,,022 - Cosoltepec
69030,Oaxaca,02741004,1,,340 - San Pedro y San Pablo Tequixtepec
69031,Oaxaca,02741004,1,,340 - San Pedro y San Pablo Tequixtepec
69032,Oaxaca,02741004,1,,340 - San Pedro y San Pablo Tequixtepec
69033,Oaxaca,02741004,1,,340 - San Pedro y San Pablo Tequixtepec
69034,Oaxaca,02741004,1,,340 - San Pedro y San Pablo Tequixtepec
69038,Oaxaca,02741004,1,,340 - San Pedro y San Pablo Tequixtepec
69040,Oaxaca,02580003,1,,181 - San Juan Bautista Suchitepec
69041,Oaxaca,02580003,1,,181 - San Juan Bautista Suchitepec
69045,Oaxaca,02773002,1,,373 - Santa Catarina Zapoquila
69047,Oaxaca,02773002,1,,373 - Santa Catarina Zapoquila
69050,Oaxaca,02878008,1,,476 - Santiago Miltepec
69052,Oaxaca,02878008,1,,476 - Santiago Miltepec
69055,Oaxaca,02559006,1,,160 - San Jerónimo Silacayoapilla
69057,Oaxaca,02559006,1,,160 - San Jerónimo Silacayoapilla
69059,Oaxaca,02559006,1,,160 - San Jerónimo Silacayoapilla
69060,Oaxaca,02971008,1,,568 - Zapotitlán Palmas
69064,Oaxaca,02488005,1,,089 - San Andrés Dinicuiti
69065,Oaxaca,02858004,1,,456 - Santiago Cacaloxtepec
69070,Oaxaca,02404005,1,,004 - Asunción Cuyotepeji
69080,Oaxaca,02802006,1,,400 - Santa María Camotlán
69090,Oaxaca,02864001,1,,462 - Santiago Huajolotitlán
69091,Oaxaca,02864001,1,,462 - Santiago Huajolotitlán
69092,Oaxaca,02864001,1,,462 - Santiago Huajolotitlán
69093,Oaxaca,02864001,1,,462 - Santiago Huajolotitlán
69094,Oaxaca,02864001,1,,462 - Santiago Huajolotitlán
69100,Oaxaca,02886003,1,,484 - Santiago Tamazola
69101,Oaxaca,02886003,1,,484 - Santiago Tamazola
69104,Oaxaca,02886003,1,,484 - Santiago Tamazola
69105,Oaxaca,02886003,1,,484 - Santiago Tamazola
69106,Oaxaca,02886003,1,,484 - Santiago Tamazola
69110,Oaxaca,02585007,1,,186 - San Juan Cieneguilla
69120,Oaxaca,02970009,1,,567 - Zapotitlán Lagunas
69123,Oaxaca,02970009,1,,567 - Zapotitlán Lagunas
69124,Oaxaca,02970009,1,,567 - Zapotitlán Lagunas
69126,Oaxaca,02970009,1,,567 - Zapotitlán Lagunas
69127,Oaxaca,02970009,1,,567 - Zapotitlán Lagunas
69130,Oaxaca,02598003,1,,199 - San Juan Ihualtepec
69139,Oaxaca,02598003,1,,199 - San Juan Ihualtepec
69140,Oaxaca,02691009,1,,290 - San Nicolás Hidalgo
69145,Oaxaca,02691009,1,,290 - San Nicolás Hidalgo
69150,Oaxaca,02433006,1,,034 - Guadalupe de Ramírez
69154,Oaxaca,02433006,1,,034 - Guadalupe de Ramírez
69158,Oaxaca,02433006,1,,034 - Guadalupe de Ramírez
69160,Oaxaca,02498001,1,,099 - San Andrés Tepetlapa
69170,Oaxaca,02660004,1,,259 - San Miguel Ahuehuetitlán
69171,Oaxaca,02660004,1,,259 - San Miguel Ahuehuetitlán
69180,Oaxaca,02652003,1,,251 - San Mateo Nejápam
69183,Oaxaca,02652003,1,,251 - San Mateo Nejápam
69190,Oaxaca,02582001,1,,183 - San Juan Bautista Tlachichilco
69193,Oaxaca,02582001,1,,183 - San Juan Bautista Tlachichilco
69200,Oaxaca,02952009,1,,549 - Tezoatlán de Segura y Luna
69201,Oaxaca,02952009,1,,549 - Tezoatlán de Segura y Luna
69202,Oaxaca,02952009,1,,549 - Tezoatlán de Segura y Luna
69203,Oaxaca,02952009,1,,549 - Tezoatlán de Segura y Luna
69204,Oaxaca,02952009,1,,549 - Tezoatlán de Segura y Luna
69205,Oaxaca,02952009,1,,549 - Tezoatlán de Segura y Luna
69206,Oaxaca,02952009,1,,549 - Tezoatlán de Segura y Luna
69207,Oaxaca,02952009,1,,549 - Tezoatlán de Segura y Luna
69209,Oaxaca,02952009,1,,549 - Tezoatlán de Segura y Luna
69210,Oaxaca,02431005,1,,032 - Fresnillo de Trujano
69211,Oaxaca,02431005,1,,032 - Fresnillo de Trujano
69214,Oaxaca,02431005,1,,032 - Fresnillo de Trujano
69220,Oaxaca,02857008,1,,455 - Santiago Ayuquililla
69223,Oaxaca,02857008,1,,455 - Santiago Ayuquililla
69230,Oaxaca,02564004,1,,165 - San José Ayuquila
69231,Oaxaca,02564004,1,,165 - San José Ayuquila
69235,Oaxaca,02646009,1,,245 - San Martín Zacatepec
69240,Oaxaca,02662005,1,,261 - San Miguel Amatitlán
69241,Oaxaca,02662005,1,,261 - San Miguel Amatitlán
69243,Oaxaca,02662005,1,,261 - San Miguel Amatitlán
69244,Oaxaca,02662005,1,,261 - San Miguel Amatitlán
69249,Oaxaca,02662005,1,,261 - San Miguel Amatitlán
69250,Oaxaca,02454003,1,42 - Mariscala de Juárez,055 - Mariscala de Juárez
69252,Oaxaca,02454003,1,,055 - Mariscala de Juárez
69253,Oaxaca,02454003,1,,055 - Mariscala de Juárez
69254,Oaxaca,02454003,1,,055 - Mariscala de Juárez
69255,Oaxaca,02454003,1,,055 - Mariscala de Juárez
69257,Oaxaca,02454003,1,,055 - Mariscala de Juárez
69260,Oaxaca,02781009,1,,381 - Santa Cruz Tacache de Mina
69262,Oaxaca,02781009,1,,381 - Santa Cruz Tacache de Mina
69265,Oaxaca,02753004,1,,352 - San Simón Zahuatlán
69270,Oaxaca,02638002,1,,237 - San Marcos Arteaga
69273,Oaxaca,02638002,1,,237 - San Marcos Arteaga
69280,Oaxaca,02563002,1,,164 - San Jorge Nuchita
69282,Oaxaca,02563002,1,,164 - San Jorge Nuchita
69287,Oaxaca,02932005,1,,529 - Santos Reyes Yucuná
69290,Oaxaca,02923008,1,,520 - Santo Domingo Tonalá
69291,Oaxaca,02923008,1,,520 - Santo Domingo Tonalá
69292,Oaxaca,02923008,1,,520 - Santo Domingo Tonalá
69293,Oaxaca,02923008,1,,520 - Santo Domingo Tonalá
69296,Oaxaca,02927004,1,,524 - Santo Domingo Yodohino
69300,Oaxaca,02575005,1,,176 - San Juan Bautista Coixtlahuaca
69302,Oaxaca,02575005,1,,176 - San Juan Bautista Coixtlahuaca
69304,Oaxaca,02575005,1,,176 - San Juan Bautista Coixtlahuaca
69305,Oaxaca,02575005,1,,176 - San Juan Bautista Coixtlahuaca
69307,Oaxaca,02575005,1,,176 - San Juan Bautista Coixtlahuaca
69310,Oaxaca,02951007,1,,548 - Tepelmeme Villa de Morelos
69312,Oaxaca,02951007,1,,548 - Tepelmeme Villa de Morelos
69314,Oaxaca,02951007,1,,548 - Tepelmeme Villa de Morelos
69320,Oaxaca,02418003,1,,018 - Concepción Buenavista
69321,Oaxaca,02418003,1,,018 - Concepción Buenavista
69324,Oaxaca,02418003,1,,018 - Concepción Buenavista
69325,Oaxaca,02418003,1,,018 - Concepción Buenavista
69330,Oaxaca,02866005,1,,464 - Santiago Ihuitlán Plumas
69333,Oaxaca,02866005,1,,464 - Santiago Ihuitlán Plumas
69340,Oaxaca,02955006,1,,552 - Tlacotepec Plumas
69345,Oaxaca,02550006,1,,151 - San Francisco Teopan
69350,Oaxaca,02999007,1,,047 - Santa Magdalena Jicotlán
69355,Oaxaca,02657004,1,,256 - San Mateo Tlapiltepec
69360,Oaxaca,02684004,1,,283 - San Miguel Tequixtepec
69361,Oaxaca,02684004,1,,283 - San Miguel Tequixtepec
69369,Oaxaca,02684004,1,,283 - San Miguel Tequixtepec
69370,Oaxaca,02688003,1,,287 - San Miguel Tulancingo
69375,Oaxaca,02890008,1,,488 - Santiago Tepetlapa
69380,Oaxaca,02528001,1,,129 - San Cristóbal Suchixtlahuaca
